date,platform,post_id,keyword,likes,shares,followers,sentiment_score
2025-07-03,Instagram,IN_93_694,AI,51,310,347492,-0.7
2025-07-03,Instagram,IN_93_644,DataScience,2437,808,323737,0.16
2025-07-03,Instagram,IN_93_300,RemoteWork,1734,1405,461023,-0.37
2025-07-03,Instagram,IN_93_683,Innovation,2544,900,377329,0.97
2025-07-03,TikTok,TI_93_622,AI,3361,271,447958,-0.41
2025-07-03,TikTok,TI_93_478,DataScience,4546,118,1442,0.41
2025-07-03,TikTok,TI_93_940,Innovation,2992,234,452541,-0.44
2025-07-03,LinkedIn,LI_93_819,Sustainability,4884,817,328792,-0.36
2025-07-03,LinkedIn,LI_93_491,RemoteWork,3376,791,229164,0.09
2025-07-04,Twitter,TW_94_668,Sustainability,3200,747,441382,-0.17
2025-07-04,Twitter,TW_94_395,RemoteWork,1078,285,7083,-0.86
2025-07-04,Twitter,TW_94_116,AI,1229,1487,464936,-0.03
2025-07-04,Twitter,TW_94_547,Innovation,1162,183,72942,0.28
2025-07-04,Instagram,IN_94_284,RemoteWork,3772,1053,223363,0.1
2025-07-04,Instagram,IN_94_560,DataScience,3201,737,119353,-0.63
2025-07-04,Instagram,IN_94_719,Innovation,110,1193,262177,0.69
2025-07-04,TikTok,TI_94_520,DataScience,4524,1190,193397,-0.93
2025-07-04,TikTok,TI_94_138,Innovation,4704,999,370561,-0.26
2025-07-04,LinkedIn,LI_94_576,RemoteWork,4284,170,275389,0.78
2025-07-04,LinkedIn,LI_94_190,AI,2058,977,331648,0.48
2025-07-04,LinkedIn,LI_94_784,DataScience,689,1410,333234,0.08
2025-07-04,LinkedIn,LI_94_693,Sustainability,2609,1265,28668,0.81
2025-07-05,Twitter,TW_95_687,AI,2765,872,186028,0.92
2025-07-05,Twitter,TW_95_917,RemoteWork,2463,602,88822,-0.93
2025-07-05,Twitter,TW_95_711,Sustainability,2540,1498,412577,0.13
2025-07-05,Twitter,TW_95_162,Innovation,3926,1194,89646,0.15
2025-07-05,Instagram,IN_95_184,Innovation,1088,1045,41297,0.7
2025-07-05,Instagram,IN_95_384,AI,2114,281,323855,-0.44
2025-07-05,Instagram,IN_95_978,Sustainability,2154,39,389722,-0.78
2025-07-05,Instagram,IN_95_278,DataScience,4897,319,346587,-0.11
2025-07-05,TikTok,TI_95_596,Innovation,1531,1090,452943,-0.93
2025-07-05,TikTok,TI_95_186,Sustainability,1238,1229,490654,0.64
2025-07-05,LinkedIn,LI_95_776,RemoteWork,3655,1496,335272,-0.67
2025-07-05,LinkedIn,LI_95_691,DataScience,2876,121,337729,-0.47
2025-07-05,LinkedIn,LI_95_939,AI,1000,117,88870,-0.07
2025-07-06,Twitter,TW_96_870,Innovation,4412,488,200124,0.37
2025-07-06,Twitter,TW_96_499,RemoteWork,3937,547,77100,0.06
2025-07-06,Twitter,TW_96_545,DataScience,147,601,487131,0.59
2025-07-06,Instagram,IN_96_644,Innovation,2948,894,321070,0.84
2025-07-06,Instagram,IN_96_978,AI,2283,696,142728,-0.47
2025-07-06,Instagram,IN_96_200,RemoteWork,2141,1350,307276,-0.22
2025-07-06,TikTok,TI_96_793,Sustainability,1523,651,288106,-0.98
2025-07-06,TikTok,TI_96_108,DataScience,606,34,216612,-0.8
2025-07-06,TikTok,TI_96_206,Innovation,3703,729,116037,0.45
2025-07-06,TikTok,TI_96_357,RemoteWork,1631,79,13425,0.24
2025-07-06,LinkedIn,LI_96_713,DataScience,1047,1460,63902,-0.83
2025-07-06,LinkedIn,LI_96_719,Sustainability,1114,779,345139,0.53
2025-07-07,Twitter,TW_97_359,DataScience,2463,966,347280,0.87
2025-07-07,Twitter,TW_97_754,Sustainability,3764,576,404365,-0.15
2025-07-07,Twitter,TW_97_783,AI,2699,537,85916,0.56
2025-07-07,Twitter,TW_97_383,Innovation,561,793,204733,-0.33
2025-07-07,Instagram,IN_97_282,Innovation,3659,152,258803,0.96
2025-07-07,Instagram,IN_97_305,DataScience,3266,375,339419,-0.02
2025-07-07,TikTok,TI_97_323,DataScience,920,914,376075,-0.48
2025-07-07,TikTok,TI_97_135,RemoteWork,647,154,300549,0.46
2025-07-07,LinkedIn,LI_97_768,AI,57,87,349444,-0.22
2025-07-07,LinkedIn,LI_97_255,RemoteWork,2751,811,302276,-0.99
2025-07-07,LinkedIn,LI_97_824,DataScience,4069,989,229619,-0.19
2025-07-08,Twitter,TW_98_805,AI,3999,258,298399,0.07
2025-07-08,Twitter,TW_98_467,Sustainability,2781,1406,159769,-0.2
2025-07-08,Twitter,TW_98_747,DataScience,792,758,281298,0.71
2025-07-08,Twitter,TW_98_448,RemoteWork,709,951,399696,0.53
2025-07-08,Instagram,IN_98_493,Sustainability,1614,622,365842,-0.22
2025-07-08,Instagram,IN_98_209,DataScience,2993,1006,45492,0.77
2025-07-08,Instagram,IN_98_548,Innovation,1602,296,19716,-0.61
2025-07-08,Instagram,IN_98_837,AI,4907,498,257498,-0.22
2025-07-08,TikTok,TI_98_116,Innovation,353,704,30388,-0.32
2025-07-08,TikTok,TI_98_838,RemoteWork,400,840,62964,-0.58
2025-07-08,TikTok,TI_98_769,DataScience,4335,948,493877,0.36
2025-07-08,TikTok,TI_98_995,Sustainability,4445,315,389524,0.16
2025-07-08,LinkedIn,LI_98_600,AI,206,975,476622,0.84
2025-07-08,LinkedIn,LI_98_146,Sustainability,2038,1446,341150,-0.74
2025-07-09,Twitter,TW_99_940,AI,847,944,321458,-0.66
2025-07-09,Twitter,TW_99_705,Innovation,573,227,60863,-0.01
2025-07-09,Instagram,IN_99_445,Sustainability,3343,674,64335,0.95
2025-07-09,Instagram,IN_99_689,AI,4521,291,169605,0.67
2025-07-09,Instagram,IN_99_912,RemoteWork,1796,103,311947,-0.65
2025-07-09,Instagram,IN_99_164,DataScience,1039,570,75048,0.52
2025-07-09,TikTok,TI_99_549,Innovation,2045,1201,22337,-0.73
2025-07-09,TikTok,TI_99_910,Sustainability,3131,333,9194,0.76
2025-07-09,LinkedIn,LI_99_283,AI,780,1457,342707,0.19
2025-07-09,LinkedIn,LI_99_390,DataScience,3459,1430,424316,0.58
2025-07-10,Twitter,TW_100_755,Sustainability,2269,1081,237149,-0.18
2025-07-10,Twitter,TW_100_278,DataScience,358,1231,95372,0.43
2025-07-10,Twitter,TW_100_726,AI,771,1294,434315,0.57
2025-07-10,Instagram,IN_100_341,RemoteWork,1622,250,278976,0.95
2025-07-10,Instagram,IN_100_733,AI,3014,1115,267097,-0.56
2025-07-10,Instagram,IN_100_888,Innovation,1754,576,28823,-0.61
2025-07-10,TikTok,TI_100_280,RemoteWork,1358,1382,484746,-0.91
2025-07-10,TikTok,TI_100_760,DataScience,3033,593,110885,-0.13
2025-07-10,LinkedIn,LI_100_206,DataScience,479,1110,93215,-0.68
2025-07-10,LinkedIn,LI_100_129,RemoteWork,4023,1064,61851,-0.86
2025-07-10,LinkedIn,LI_100_340,AI,3693,1223,304962,-0.35
2025-07-11,Twitter,TW_101_897,Innovation,952,677,120423,-0.8
2025-07-11,Twitter,TW_101_855,Sustainability,3429,419,197887,0.78
2025-07-11,Instagram,IN_101_155,RemoteWork,3620,306,114332,0.86
2025-07-11,Instagram,IN_101_565,DataScience,1508,803,196813,-0.73
2025-07-11,TikTok,TI_101_443,Sustainability,1092,75,363917,0.14
2025-07-11,TikTok,TI_101_387,Innovation,1168,237,447510,-0.07
2025-07-11,TikTok,TI_101_528,DataScience,1452,713,116266,0.77
2025-07-11,TikTok,TI_101_718,AI,1334,1316,321616,0.81
2025-07-11,LinkedIn,LI_101_977,DataScience,4324,1011,453040,0.99
2025-07-11,LinkedIn,LI_101_705,Sustainability,3928,957,147365,-0.97
2025-07-11,LinkedIn,LI_101_538,AI,2070,517,172597,-0.13
2025-07-11,LinkedIn,LI_101_327,RemoteWork,4897,315,480070,0.15
2025-07-12,Twitter,TW_102_141,RemoteWork,3905,1042,18626,-0.15
2025-07-12,Twitter,TW_102_503,AI,3976,1436,431593,-0.8
2025-07-12,Instagram,IN_102_871,Sustainability,151,1429,384666,-0.19
2025-07-12,Instagram,IN_102_323,AI,1137,744,156079,-0.52
2025-07-12,Instagram,IN_102_192,Innovation,180,992,351767,-0.39
2025-07-12,TikTok,TI_102_890,RemoteWork,1185,1450,213525,-0.63
2025-07-12,TikTok,TI_102_992,AI,3084,1293,244424,0.41
2025-07-12,TikTok,TI_102_101,Sustainability,629,798,469416,0.38
2025-07-12,TikTok,TI_102_643,Innovation,317,617,224295,0.51
2025-07-12,LinkedIn,LI_102_735,DataScience,2800,122,270870,0.89
2025-07-12,LinkedIn,LI_102_790,Sustainability,3031,115,59178,-0.23
2025-07-12,LinkedIn,LI_102_576,Innovation,384,758,193116,-0.65
2025-07-12,LinkedIn,LI_102_672,AI,598,1158,372896,0.55
2025-07-13,Twitter,TW_103_652,Innovation,980,1339,251868,0.47
2025-07-13,Twitter,TW_103_870,Sustainability,4802,1449,110992,0.51
2025-07-13,Instagram,IN_103_373,Innovation,4175,1403,222736,-0.45
2025-07-13,Instagram,IN_103_164,DataScience,3104,717,238193,-0.03
2025-07-13,TikTok,TI_103_562,AI,3065,1388,496643,0.39
2025-07-13,TikTok,TI_103_167,RemoteWork,1592,947,46774,-0.84
2025-07-13,TikTok,TI_103_283,Innovation,2412,167,58338,-0.67
2025-07-13,TikTok,TI_103_214,Sustainability,1262,1026,79904,0.75
2025-07-13,LinkedIn,LI_103_585,AI,2890,870,233710,0.48
2025-07-13,LinkedIn,LI_103_121,Innovation,2438,397,34003,-0.96
2025-07-13,LinkedIn,LI_103_921,Sustainability,1953,1074,338993,-0.33
2025-07-13,LinkedIn,LI_103_692,DataScience,2858,1352,339716,0.57
2025-07-14,Twitter,TW_104_411,DataScience,4696,280,471958,0.58
2025-07-14,Twitter,TW_104_275,RemoteWork,2179,474,254882,-0.26
2025-07-14,Twitter,TW_104_395,Sustainability,437,313,186137,-0.43
2025-07-14,Instagram,IN_104_828,DataScience,4435,594,96567,0.95
2025-07-14,Instagram,IN_104_959,Sustainability,1307,340,125730,-0.77
2025-07-14,TikTok,TI_104_366,DataScience,3078,387,108560,0.12
2025-07-14,TikTok,TI_104_135,Sustainability,2646,714,78565,-0.25
2025-07-14,TikTok,TI_104_652,RemoteWork,1381,1102,159104,-0.76
2025-07-14,LinkedIn,LI_104_886,RemoteWork,1240,948,487440,-0.36
2025-07-14,LinkedIn,LI_104_104,DataScience,4524,1049,174686,0.29
2025-07-15,Twitter,TW_105_782,RemoteWork,1254,1167,382966,0.81
2025-07-15,Twitter,TW_105_552,Innovation,2824,1421,59885,0.46
2025-07-15,Twitter,TW_105_141,DataScience,1192,1398,289861,-0.77
2025-07-15,Instagram,IN_105_556,RemoteWork,2977,199,172110,-0.89
2025-07-15,Instagram,IN_105_756,Sustainability,1648,1204,277002,-0.56
2025-07-15,TikTok,TI_105_651,Sustainability,3699,1396,353089,0.92
2025-07-15,TikTok,TI_105_624,AI,3281,408,258145,-0.36
2025-07-15,TikTok,TI_105_719,RemoteWork,4240,124,477287,0.33
2025-07-15,LinkedIn,LI_105_495,Sustainability,3104,34,150238,-0.31
2025-07-15,LinkedIn,LI_105_415,RemoteWork,3700,1158,46926,-0.57
2025-07-15,LinkedIn,LI_105_554,DataScience,3454,916,152327,-0.67
2025-07-16,Twitter,TW_106_247,RemoteWork,1752,631,249833,0.98
2025-07-16,Twitter,TW_106_637,DataScience,2797,145,490240,0.92
2025-07-16,Twitter,TW_106_874,AI,3128,191,4470,-0.18
2025-07-16,Twitter,TW_106_379,Innovation,3445,368,292406,-0.08
2025-07-16,Instagram,IN_106_396,Sustainability,4587,1014,23142,0.65
2025-07-16,Instagram,IN_106_409,DataScience,4844,632,260050,0.12
2025-07-16,Instagram,IN_106_574,AI,1889,64,415826,-1.0
2025-07-16,Instagram,IN_106_368,RemoteWork,2508,1321,438383,0.27
2025-07-16,TikTok,TI_106_283,Innovation,4079,1418,339053,-0.51
2025-07-16,TikTok,TI_106_222,RemoteWork,2320,1019,35983,0.2
2025-07-16,LinkedIn,LI_106_546,DataScience,2162,1296,360615,-0.05
2025-07-16,LinkedIn,LI_106_810,RemoteWork,1029,774,269711,0.47
2025-07-16,LinkedIn,LI_106_117,Innovation,2176,343,305954,-0.88
2025-07-17,Twitter,TW_107_267,RemoteWork,483,568,190353,-0.16
2025-07-17,Twitter,TW_107_464,Sustainability,449,603,153915,0.06
2025-07-17,Twitter,TW_107_178,DataScience,4259,406,402836,0.26
2025-07-17,Instagram,IN_107_656,DataScience,2692,657,434492,0.69
2025-07-17,Instagram,IN_107_919,Sustainability,2516,565,360369,0.4
2025-07-17,TikTok,TI_107_113,AI,1171,1071,148543,-0.25
2025-07-17,TikTok,TI_107_596,Innovation,3425,706,483820,0.82
2025-07-17,TikTok,TI_107_204,DataScience,1834,326,264917,-0.56
2025-07-17,LinkedIn,LI_107_527,DataScience,3822,166,62113,0.64
2025-07-17,LinkedIn,LI_107_117,AI,3978,723,164354,0.38
2025-07-18,Twitter,TW_108_276,RemoteWork,2545,68,391311,0.63
2025-07-18,Twitter,TW_108_327,Innovation,1104,1431,75637,0.38
2025-07-18,Instagram,IN_108_180,Sustainability,3530,1424,401044,0.57
2025-07-18,Instagram,IN_108_179,DataScience,204,1001,398061,-0.14
2025-07-18,Instagram,IN_108_301,AI,933,77,416789,0.32
2025-07-18,TikTok,TI_108_144,AI,592,627,351007,-0.98
2025-07-18,TikTok,TI_108_198,RemoteWork,1064,1242,108689,0.18
2025-07-18,TikTok,TI_108_304,DataScience,1563,1383,185304,-0.94
2025-07-18,TikTok,TI_108_249,Sustainability,2322,1197,183366,-0.3
2025-07-18,LinkedIn,LI_108_201,DataScience,4786,38,278263,-0.57
2025-07-18,LinkedIn,LI_108_296,Sustainability,2358,361,473729,0.51
2025-07-18,LinkedIn,LI_108_104,Innovation,858,448,483595,0.01
2025-07-18,LinkedIn,LI_108_824,AI,3938,760,367022,0.18
2025-07-19,Twitter,TW_109_488,AI,3524,448,270615,-0.54
2025-07-19,Twitter,TW_109_215,Sustainability,2624,263,245266,-0.78
2025-07-19,Twitter,TW_109_239,RemoteWork,4111,749,370481,-0.42
2025-07-19,Instagram,IN_109_218,AI,3202,590,240571,0.2
2025-07-19,Instagram,IN_109_419,DataScience,3686,472,291411,-0.19
2025-07-19,Instagram,IN_109_975,Sustainability,3555,396,450196,-0.86
2025-07-19,Instagram,IN_109_961,Innovation,3946,1400,193645,-0.64
2025-07-19,TikTok,TI_109_635,RemoteWork,746,254,76165,-0.21
2025-07-19,TikTok,TI_109_811,AI,4887,218,389723,0.85
2025-07-19,TikTok,TI_109_272,Sustainability,580,754,105378,-0.32
2025-07-19,TikTok,TI_109_709,Innovation,3361,261,123090,0.68
2025-07-19,LinkedIn,LI_109_874,RemoteWork,3328,739,250470,0.33
2025-07-19,LinkedIn,LI_109_514,Innovation,4019,1057,147219,-0.71
2025-07-19,LinkedIn,LI_109_565,DataScience,935,260,132433,-0.02
2025-07-19,LinkedIn,LI_109_336,Sustainability,1152,70,53220,0.48
2025-07-20,Twitter,TW_110_283,RemoteWork,3184,1248,357098,-0.35
2025-07-20,Twitter,TW_110_410,AI,839,166,347596,0.5
2025-07-20,Instagram,IN_110_777,RemoteWork,4128,1014,265657,-0.48
2025-07-20,Instagram,IN_110_451,Sustainability,4478,1129,10264,0.91
2025-07-20,Instagram,IN_110_132,DataScience,3575,253,202132,-0.1
2025-07-20,TikTok,TI_110_133,RemoteWork,1498,1150,346721,0.72
2025-07-20,TikTok,TI_110_410,DataScience,1394,1016,226800,-0.73
2025-07-20,TikTok,TI_110_832,AI,3237,1008,401561,-0.78
2025-07-20,LinkedIn,LI_110_618,RemoteWork,506,811,139092,-0.01
2025-07-20,LinkedIn,LI_110_486,DataScience,2939,592,169025,-0.88
2025-07-20,LinkedIn,LI_110_704,Sustainability,419,272,439794,-0.27
2025-07-20,LinkedIn,LI_110_928,AI,4833,65,402182,0.78
2025-07-21,Twitter,TW_111_453,RemoteWork,2977,853,185166,-0.89
2025-07-21,Twitter,TW_111_350,AI,2078,490,340782,-0.38
2025-07-21,Twitter,TW_111_186,Sustainability,586,634,61015,-0.32
2025-07-21,Instagram,IN_111_138,DataScience,3825,1357,453653,-0.16
2025-07-21,Instagram,IN_111_627,Innovation,3500,556,11696,0.39
2025-07-21,TikTok,TI_111_430,AI,4740,210,424795,-0.02
2025-07-21,TikTok,TI_111_807,Innovation,1736,698,261430,0.01
2025-07-21,TikTok,TI_111_883,Sustainability,2831,351,323346,-0.4
2025-07-21,TikTok,TI_111_546,RemoteWork,1702,1027,334155,0.69
2025-07-21,LinkedIn,LI_111_394,DataScience,2222,107,156881,0.99
2025-07-21,LinkedIn,LI_111_511,Sustainability,1900,1289,390487,0.92
2025-07-22,Twitter,TW_112_379,DataScience,601,1170,421052,0.06
2025-07-22,Twitter,TW_112_537,AI,1768,721,418150,-0.85
2025-07-22,Twitter,TW_112_943,Innovation,2522,1043,422593,-0.4
2025-07-22,Twitter,TW_112_779,Sustainability,4473,651,105897,-0.17
2025-07-22,Instagram,IN_112_881,DataScience,4535,379,462843,-0.96
2025-07-22,Instagram,IN_112_820,RemoteWork,4278,392,303432,-0.0
2025-07-22,Instagram,IN_112_776,Innovation,3878,558,492343,0.28
2025-07-22,TikTok,TI_112_473,RemoteWork,3838,312,127025,-0.7
2025-07-22,TikTok,TI_112_801,AI,2509,901,216094,-0.36
2025-07-22,TikTok,TI_112_950,Innovation,577,1308,107723,0.69
2025-07-22,TikTok,TI_112_373,DataScience,2401,1333,85192,-0.49
2025-07-22,LinkedIn,LI_112_253,Sustainability,1622,66,129758,0.59
2025-07-22,LinkedIn,LI_112_417,RemoteWork,3852,1004,294509,0.98
2025-07-22,LinkedIn,LI_112_532,AI,353,423,84549,-0.45
2025-07-22,LinkedIn,LI_112_129,Innovation,2166,578,346333,0.1
2025-07-23,Twitter,TW_113_980,AI,737,652,316411,-0.4
2025-07-23,Twitter,TW_113_165,RemoteWork,3384,754,353149,0.31
2025-07-23,Twitter,TW_113_192,DataScience,3301,1493,442843,-0.72
2025-07-23,Twitter,TW_113_214,Innovation,4727,1034,490126,-0.76
2025-07-23,Instagram,IN_113_343,DataScience,4963,260,406374,0.61
2025-07-23,Instagram,IN_113_437,Innovation,4836,808,423493,0.5
2025-07-23,Instagram,IN_113_341,Sustainability,3514,456,76643,-0.79
2025-07-23,Instagram,IN_113_319,AI,2299,910,215106,-0.49
2025-07-23,TikTok,TI_113_816,AI,975,658,287127,-0.15
2025-07-23,TikTok,TI_113_799,RemoteWork,2068,578,462076,0.57
2025-07-23,TikTok,TI_113_248,Innovation,3023,983,376217,-0.26
2025-07-23,TikTok,TI_113_415,Sustainability,222,1331,475600,0.21
2025-07-23,LinkedIn,LI_113_416,AI,3022,1413,64991,0.07
2025-07-23,LinkedIn,LI_113_342,Sustainability,3674,805,5124,0.82
2025-07-23,LinkedIn,LI_113_502,RemoteWork,2143,626,48317,0.87
2025-07-23,LinkedIn,LI_113_874,Innovation,1978,619,111303,0.72
2025-07-24,Twitter,TW_114_931,RemoteWork,3378,79,144674,0.73
2025-07-24,Twitter,TW_114_942,Innovation,4077,974,387369,-0.17
2025-07-24,Instagram,IN_114_815,RemoteWork,2187,1046,35795,-0.3
2025-07-24,Instagram,IN_114_716,AI,4536,679,238639,0.39
2025-07-24,Instagram,IN_114_880,DataScience,476,1323,337379,-0.63
2025-07-24,TikTok,TI_114_304,Sustainability,2553,652,302889,-0.84
2025-07-24,TikTok,TI_114_261,AI,2094,1067,375113,0.94
2025-07-24,TikTok,TI_114_950,DataScience,1115,1226,360532,-0.18
2025-07-24,LinkedIn,LI_114_236,RemoteWork,2185,365,361430,0.19
2025-07-24,LinkedIn,LI_114_435,DataScience,2358,416,45249,-0.17
2025-07-24,LinkedIn,LI_114_286,Innovation,3273,782,496324,0.67
2025-07-25,Twitter,TW_115_191,Sustainability,3838,416,138249,0.4
2025-07-25,Twitter,TW_115_272,AI,457,831,325012,-0.14
2025-07-25,Twitter,TW_115_366,RemoteWork,1272,192,193896,-0.66
2025-07-25,Twitter,TW_115_680,Innovation,1011,38,377744,0.05
2025-07-25,Instagram,IN_115_830,RemoteWork,1714,400,497003,0.72
2025-07-25,Instagram,IN_115_900,AI,2230,599,392351,-0.01
2025-07-25,Instagram,IN_115_233,DataScience,3583,433,315616,-0.57
2025-07-25,TikTok,TI_115_518,Sustainability,1245,68,153144,0.95
2025-07-25,TikTok,TI_115_341,RemoteWork,3744,518,194796,0.17
2025-07-25,TikTok,TI_115_762,AI,3803,185,6410,-0.06
2025-07-25,LinkedIn,LI_115_492,RemoteWork,3517,1233,135336,-0.85
2025-07-25,LinkedIn,LI_115_670,Sustainability,531,116,175515,0.86
2025-07-25,LinkedIn,LI_115_582,Innovation,2952,1251,493475,0.34
2025-07-26,Twitter,TW_116_409,AI,3283,1384,195459,-0.74
2025-07-26,Twitter,TW_116_672,DataScience,386,1198,95042,-0.48
2025-07-26,Twitter,TW_116_615,Sustainability,4087,704,461270,-0.06
2025-07-26,Twitter,TW_116_191,Innovation,2649,1464,279094,-0.13
2025-07-26,Instagram,IN_116_230,AI,4139,585,393074,-0.28
2025-07-26,Instagram,IN_116_540,Innovation,2367,549,322352,0.66
2025-07-26,Instagram,IN_116_370,DataScience,4285,651,229471,0.79
2025-07-26,TikTok,TI_116_973,RemoteWork,3654,118,100048,-0.7
2025-07-26,TikTok,TI_116_335,Sustainability,1550,83,247545,-0.48
2025-07-26,TikTok,TI_116_822,Innovation,3876,903,61830,0.99
2025-07-26,LinkedIn,LI_116_826,AI,4644,1003,240997,-0.01
2025-07-26,LinkedIn,LI_116_966,RemoteWork,1262,263,184293,-0.81
2025-07-26,LinkedIn,LI_116_989,Sustainability,2377,379,438756,-0.66
2025-07-27,Twitter,TW_117_638,Innovation,4725,379,219323,0.84
2025-07-27,Twitter,TW_117_352,Sustainability,4130,1396,50443,0.77
2025-07-27,Twitter,TW_117_126,DataScience,2378,1405,357851,-0.76
2025-07-27,Twitter,TW_117_482,AI,4886,227,439817,-0.35
2025-07-27,Instagram,IN_117_950,AI,3980,939,330439,0.91
2025-07-27,Instagram,IN_117_708,RemoteWork,97,684,23988,0.31
2025-07-27,TikTok,TI_117_983,Innovation,448,1328,149349,-0.35
2025-07-27,TikTok,TI_117_156,Sustainability,629,1130,316774,-0.24
2025-07-27,TikTok,TI_117_508,AI,2140,374,126871,0.93
2025-07-27,LinkedIn,LI_117_266,AI,3232,834,150388,0.29
2025-07-27,LinkedIn,LI_117_769,DataScience,1312,256,157524,-0.02
2025-07-27,LinkedIn,LI_117_542,RemoteWork,2590,1412,317414,-0.74
2025-07-28,Twitter,TW_118_601,AI,3699,804,250791,-0.46
2025-07-28,Twitter,TW_118_714,Innovation,3515,194,397618,-0.15
2025-07-28,Twitter,TW_118_477,RemoteWork,1576,899,331661,-0.15
2025-07-28,Twitter,TW_118_141,DataScience,4255,709,244020,0.35
2025-07-28,Instagram,IN_118_397,Sustainability,3885,905,42514,0.81
2025-07-28,Instagram,IN_118_589,RemoteWork,2510,314,67998,0.37
2025-07-28,Instagram,IN_118_407,Innovation,2086,1081,225254,-0.41
2025-07-28,Instagram,IN_118_148,AI,4563,166,481930,-0.91
2025-07-28,TikTok,TI_118_522,DataScience,824,961,347478,0.44
2025-07-28,TikTok,TI_118_932,RemoteWork,2125,737,134620,0.17
2025-07-28,LinkedIn,LI_118_283,AI,1542,814,24728,-0.83
2025-07-28,LinkedIn,LI_118_997,DataScience,2488,652,308866,0.45
2025-07-28,LinkedIn,LI_118_875,Innovation,3735,1287,424537,-0.47
2025-07-28,LinkedIn,LI_118_992,Sustainability,1583,442,98039,-0.84
2025-07-29,Twitter,TW_119_105,Innovation,3285,248,7975,-0.66
2025-07-29,Twitter,TW_119_588,AI,3819,1426,213384,0.74
2025-07-29,Twitter,TW_119_862,Sustainability,4980,1496,256182,-0.39
2025-07-29,Twitter,TW_119_932,RemoteWork,3005,1424,354266,0.93
2025-07-29,Instagram,IN_119_238,RemoteWork,163,400,59674,0.63
2025-07-29,Instagram,IN_119_812,Innovation,1591,64,110696,-0.04
2025-07-29,Instagram,IN_119_248,AI,2030,902,442497,0.25
2025-07-29,Instagram,IN_119_908,DataScience,4462,400,46137,-0.4
2025-07-29,TikTok,TI_119_122,Sustainability,1004,350,474125,-0.7
2025-07-29,TikTok,TI_119_819,RemoteWork,3697,1003,248196,-0.96
2025-07-29,TikTok,TI_119_560,DataScience,4844,506,106559,-0.41
2025-07-29,LinkedIn,LI_119_205,AI,3587,861,445919,-0.01
2025-07-29,LinkedIn,LI_119_692,Innovation,4931,1145,153449,-0.93
2025-07-29,LinkedIn,LI_119_509,DataScience,4032,1061,310874,0.45
2025-07-30,Twitter,TW_120_640,RemoteWork,205,874,303201,-0.37
2025-07-30,Twitter,TW_120_165,Sustainability,2244,1337,219700,0.78
2025-07-30,Twitter,TW_120_219,Innovation,4103,1285,493287,0.29
2025-07-30,Twitter,TW_120_559,AI,3623,52,85585,-0.42
2025-07-30,Instagram,IN_120_548,RemoteWork,1951,1049,116187,0.18
2025-07-30,Instagram,IN_120_801,Innovation,2828,1243,448455,0.68
2025-07-30,TikTok,TI_120_526,RemoteWork,3001,977,420301,0.94
2025-07-30,TikTok,TI_120_265,Sustainability,1747,588,363124,0.5
2025-07-30,TikTok,TI_120_783,DataScience,4005,274,91854,-0.6
2025-07-30,TikTok,TI_120_720,Innovation,4081,216,417013,-0.17
2025-07-30,LinkedIn,LI_120_670,Innovation,435,47,189107,0.76
2025-07-30,LinkedIn,LI_120_465,Sustainability,1349,367,435083,0.72
2025-07-30,LinkedIn,LI_120_615,AI,311,140,178070,-0.14
2025-07-31,Twitter,TW_121_598,Sustainability,2162,706,412506,-0.29
2025-07-31,Twitter,TW_121_147,AI,4613,557,470928,-0.7
2025-07-31,Twitter,TW_121_806,Innovation,4272,1247,352003,-0.79
2025-07-31,Twitter,TW_121_151,RemoteWork,3636,946,442239,0.51
2025-07-31,Instagram,IN_121_943,DataScience,4657,95,266974,-0.79
2025-07-31,Instagram,IN_121_745,AI,1017,430,478618,-0.28
2025-07-31,TikTok,TI_121_850,Innovation,863,325,340263,-0.27
2025-07-31,TikTok,TI_121_938,RemoteWork,1178,261,445908,-0.6
2025-07-31,TikTok,TI_121_525,DataScience,103,512,438682,0.62
2025-07-31,TikTok,TI_121_449,Sustainability,2399,1044,90790,-0.83
2025-07-31,LinkedIn,LI_121_780,RemoteWork,2060,320,395897,0.51
2025-07-31,LinkedIn,LI_121_531,Innovation,1919,292,421357,-0.14
2025-07-31,LinkedIn,LI_121_519,DataScience,3808,1067,417603,0.36
2025-08-01,Twitter,TW_122_888,RemoteWork,131,1479,423705,0.03
2025-08-01,Twitter,TW_122_171,Sustainability,744,702,166048,-0.2
2025-08-01,Instagram,IN_122_502,RemoteWork,353,1362,484665,0.28
2025-08-01,Instagram,IN_122_688,AI,523,1303,375011,0.6
2025-08-01,TikTok,TI_122_838,Innovation,2619,714,5143,0.65
2025-08-01,TikTok,TI_122_640,RemoteWork,1253,1444,212779,-0.11
2025-08-01,TikTok,TI_122_310,Sustainability,4509,1288,414318,0.24
2025-08-01,TikTok,TI_122_552,DataScience,2878,1338,213077,0.55
2025-08-01,LinkedIn,LI_122_442,AI,3244,1495,377900,0.48
2025-08-01,LinkedIn,LI_122_229,DataScience,4313,1117,149859,-0.57
2025-08-01,LinkedIn,LI_122_623,Innovation,4570,649,274330,-0.32
2025-08-02,Twitter,TW_123_347,Sustainability,2539,1497,222640,0.97
2025-08-02,Twitter,TW_123_213,AI,541,773,137187,0.25
2025-08-02,Twitter,TW_123_462,RemoteWork,1064,107,397655,0.3
